distance_from_start,length,slope,radius,x,y
31.1976794988688,1.6199194338058276,0.0,29.00998497873257,5.074962659353754,27.437326838679674
32.81759893267463,1.6857455292521641,0.0,32.88136326173267,6.452282279760327,28.290045804849
34.503344461926794,1.7551400286397638,0.0,37.3599960827522,7.928350005134085,29.104270626076897
36.25848449056656,1.827579532194979,0.0,42.49356648367016,9.502579761436639,29.880361596585633
38.08606402276154,1.9026046595424186,0.0,48.33156746388079,11.174385474629657,30.61867901059752
39.98866868230396,1.9798149443743753,0.0,54.92506205718665,12.943181070675207,31.319583162334684
41.968483626678335,2.0588627973779112,0.0,62.32651411352744,14.808380475534731,31.983434346019543
44.02734642405625,2.1394472756339598,0.0,70.58967812154367,16.769397615170067,32.6105928558743
46.16679369969021,2.221308100070196,0.0,79.76953798314476,18.825646415542995,33.201418986121155
48.388101799760406,2.304220156572119,0.0,89.92228642462679,20.976540802615133,33.756273030982534
50.69232195633253,2.38798858234207,0.0,101.10533841572003,23.221494702348426,34.27551528468067
53.080310538674595,2.472444457246938,0.0,113.37737344946818,25.559922040704212,34.75950604143783
55.55275499592153,2.557441073504347,0.0,126.79840282097095,27.99123674364449,35.208605595476286
58.11019606942588,2.642850733613785,0.0,141.42985908093692,30.514852737130937,35.62317424101822
60.753046803039666,2.728562017075363,0.0,157.3347057087764,33.130183947125275,36.00357227228609
63.48160882011503,2.8144774553208043,0.0,174.57756577573474,35.83664429958945,36.35015998350197
66.29608627543583,2.9005115576151534,0.0,193.22486891319997,38.633647720484745,36.663297668888276
69.19659783305097,2.9865891361356804,0.0,213.34501646116928,41.52060813577334,36.94334562266728
72.18318696918665,3.0726438846641857,0.0,235.0085650311411,44.49693947141667,37.19066413906114
75.25583085385084,3.158617171492982,0.0,258.28842913429446,47.562055653376454,37.40561351229231
78.41444802534382,3.244457012915331,0.0,283.26010389423215,50.715370607614716,37.58855403658279
81.65890503825915,3.3301171988181277,0.0,310.00190910371435,53.956298260093,37.73984600615511
84.98902223707728,3.4155565463818665,0.0,338.59525636367607,57.284252536772925,37.859849715231505
88.40457878345914,3.5007382617492118,0.0,369.12494122023554,60.6986473636165,37.948925458034175
91.90531704520835,3.585629392796839,0.0,401.6794626738204,64.19889666658506,38.00743352878543
95.49094643800518,3.670200358879961,0.0,436.35137279638974,67.78441437164088,38.03573422170744
99.16114679688515,3.7544245457469865,0.0,473.2376595432954,71.45461440474513,38.03418783102269
102.91557134263213,3.8382779557164635,0.0,512.4401664441627,75.2089106918597,38.00315465095335
106.7538492983486,3.921738904831938,0.0,554.0660532216913,79.04671715894672,37.942994975721504
110.67558820318054,4.004787760036929,0.0,598.2283020515507,82.96744773196745,37.85406909954971
114.68037596321747,4.087406710513121,0.0,645.0462749542319,86.97051633688363,37.73673731666021
118.7677826737306,4.169579568260304,0.0,694.6463283594751,91.05533689965732,37.5913599212751
122.9373622419909,4.251291593762446,0.0,747.1624919349679,95.22132334625013,37.41829720761675
127.18865383575334,4.332529343221454,0.0,802.7372198405147,99.46788960262374,37.217909469907475
131.5211831789748,4.413280534383115,0.0,861.5222236244784,103.7944495947398,36.990557002369506
135.93446371335793,4.493533928424971,0.0,923.6793974820768,108.20041724856004,36.73660009922515
140.4279976417829,4.5732792257532395,0.0,989.3818482579456,112.68520649004637,36.45639905469665
145.00127686753615,4.652506973872991,0.0,1058.8150444372636,117.24823124516057,36.1503141630062
149.65378384140914,4.731208485761919,0.0,1132.17810062882,121.88890543986406,35.818705718376236
154.38499232717106,4.809375767399304,0.0,1209.6852169422177,126.60664300011858,35.46193401502895
159.19436809457036,4.887001453296327,0.0,1291.5672954372828,131.40085785188614,35.080359347186636
164.0813695478667,4.964078749034167,0.0,1378.073760083013,136.2709639211284,34.67434200907159
169.04544829690087,5.040601379948831,0.0,1469.4746108813845,141.21637513380702,34.244242294905995
174.0860496768497,5.11656354522211,0.0,1566.0627482570533,146.23650541588367,33.790420498912155
179.20261322207182,5.191959876734945,0.0,1668.156610518638,151.33076869332024,33.313236915312416
184.39457309880677,5.266785402126522,0.0,1776.1031750364812,156.49857889207837,32.81305183832893
189.6613585009333,5.34103551157172,0.0,1890.2813828725937,161.73934993811974,32.29022556218414
195.00239401250502,5.414705927853648,0.0,2011.1060593323928,167.05249575740618,31.745118381100195
200.41709994035867,5.487792679363211,0.0,2139.032415640801,172.43743027589932,31.178090589299398
205.9048926197219,5.560292075698607,0.0,2274.5612358804615,177.8935674195611,30.589502481004004
211.4651846954205,5.632200685585853,0.0,2418.2448738768326,183.42032111435296,29.979714350436346
217.09738538100635,5.703515316864987,0.0,2570.6942121428824,189.01710528623676,29.34908649181864
222.80090069787133,5.774232998327808,0.0,2732.5867679555827,194.68333386117422,28.697979199373165
228.57513369619915,5.844350963209607,0.0,2904.676173983708,200.41842076512728,28.026752767322222
234.41948465940874,5.913866634167977,0.0,3087.8033136759013,206.22177992405742,27.335767489888056
240.33335129357673,5.982777609593539,0.0,3282.90945854785,212.09282526392627,26.625383661292936
246.31612890317027,6.0510816511204055,0.0,3491.0518407115583,218.03097071069578,25.895961575759255
252.36721055429066,6.118776672218223,0.0,3713.4222052452324,224.03563019032777,25.147861527509136
258.4859872265089,6.185860727758294,0.0,3951.369028233011,230.10621762878398,24.381443810764857
264.67184795426715,6.252332004463653,0.0,4206.424276580674,236.24214695202556,23.597068719748798
270.9241799587308,6.318188812149207,0.0,4480.335830246854,242.44283208601493,22.795096548683155
277.24236877088003,6.3834295756926585,0.0,4775.107016775848,248.70768695671336,21.975887591790244
283.6257983465727,6.4480528276520745,0.0,5093.045147520159,255.036125490083,21.139802143292325
290.0738511742248,6.512057201485759,0.0,5436.821542656748,261.4275616120851,20.287200497411657
296.5859083757105,6.575441425305864,0.0,5809.546346631478,267.88140924868196,19.418442948370497
303.1613498010164,6.638204316130606,0.0,6214.862571150255,274.397082325835,18.533889790391132
309.799554117147,6.7003447745835985,0.0,6657.06538640129,280.97399476950574,17.633901317695937
316.4998988917306,6.761861779999256,0.0,7141.254944020979,287.6115605056565,16.71883782450691
323.26176067172986,6.822754385911983,0.0,7673.534261818888,294.30919346024814,15.789059605046708
330.08451505764185,6.883021715877505,0.0,8261.268486658104,301.066307559243,14.844926953537364
336.9675367735194,6.9426629596154585,0.0,8913.428941209972,307.88231672860286,13.886800164201192
343.91019973313485,7.001677369439068,0.0,9641.056182699787,314.75663489428905,12.91503953126048
350.9118771025739,7.060064256944631,0.0,10000.0,321.6886759822638,11.930005348937454
357.97194135951855,7.117822989951118,0.0,10000.0,328.6778539184884,10.93205791145446
365.08976434946965,7.17495298965643,0.0,10000.0,335.7235826289248,9.921557513033761
372.2647173391261,7.231453728003846,0.0,10000.0,342.82527603953486,8.898864447897553
379.4961710671299,7.287324725238054,0.0,10000.0,349.98234807627995,7.864339010268212
386.783495792368,7.342565547633348,0.0,10000.0,357.19421266512217,6.818341494367935
394.12606134000134,7.397175805387905,0.0,10000.0,364.460283732023,5.761232194418982
401.52323714538926,7.4511551506648805,0.0,10000.0,371.77997520294423,4.693371404643724
408.97439229605413,7.504503275773402,0.0,10000.0,379.15270100384754,3.6151194192644223
416.47889557182754,7.557219911477848,0.0,10000.0,386.57787506069474,2.5268365325033333
424.03611548330537,7.609304825425875,0.0,10000.0,394.05491129944767,1.4288830385826312
431.6454203087312,7.660757820689509,0.0,10000.0,401.5832236460677,0.32161923172468576
439.30617812942074,7.711578734405379,0.0,10000.0,409.162226026517,-0.7945945938481866
447.01775686382615,7.761767436514005,0.0,10000.0,416.79133236675716,-1.9193981439138366
454.77952430034014,7.811323828588134,0.0,10000.0,424.4699565927497,-3.0524311242499262
462.59084812892826,7.860247842742465,0.0,10000.0,432.1975126304565,-4.1933332406342
470.4510959716707,7.908539440623377,0.0,10000.0,439.97341440583926,-5.34174419884428
478.3596354122941,7.956198612469274,0.0,10000.0,447.79707584485993,-6.49730370465805
486.3158340247634,8.003225376241758,0.0,10000.0,455.66791087347997,-7.659651463853141
494.3190594010051,8.049619776818805,0.0,10000.0,463.585333417661,-8.828427182207236
502.36867917782394,8.095381885246045,0.0,10000.0,471.54875740336524,-10.003270565498218
510.46406106307,8.14051179804885,0.0,10000.0,479.5575967565541,-11.183821319503744
518.6045728611189,8.185009636593609,0.0,10000.0,487.61126540318924,-12.369719150001382
526.7895824977124,8.228875546499324,0.0,10000.0,495.70917726923244,-13.560603762769084
535.0184580442118,8.272109697097035,0.0,10000.0,503.8507462806455,-14.75611486358444
543.2905677413088,8.31471228093277,0.0,10000.0,512.0353863633902,-15.955892158225303
551.6052800222416,8.356683513313016,0.0,10000.0,520.2625114434281,-17.159575352469226
559.9619635355546,8.398023631889059,0.0,10000.0,528.531535446721,-18.366804152094083
568.3599871674436,8.438732896278243,0.0,10000.0,536.8418722992309,-19.57721826287748
576.7987200637218,8.478811587723122,0.0,10000.0,545.1929359269192,-20.790457390597265
585.277531651445,8.518260008782336,0.0,10000.0,553.5841402557476,-22.00616124103104
593.7957916602273,8.557078483053722,0.0,10000.0,562.014899211678,-23.223969519956665
602.352870143281,8.595267354929891,0.0,10000.0,570.484626720672,-24.443521933151715
610.9481374982109,8.632826989379641,0.0,10000.0,578.9927367086918,-25.66445818639408
619.5809644875906,8.669757771765056,0.0,10000.0,587.5386431016981,-26.88641798546134
628.2507222593556,8.706060107671734,0.0,10000.0,596.121759825654,-28.10904103613136
636.9567823670274,8.741734422780626,0.0,10000.0,604.7415008065203,-29.331967044181745
645.698516789808,8.776781162755418,0.0,10000.0,613.3972799702585,-30.55483571539027
654.4752979525634,8.811200793150979,0.0,10000.0,622.0885112428314,-31.777286755534643
663.2864987457144,8.844993799357168,0.0,10000.0,630.8146085501995,-32.99895987039261
672.1314925450716,8.878160686549013,0.0,10000.0,639.5749858183257,-34.21949476574193
681.0096532316206,8.910701979674286,0.0,10000.0,648.3690569731706,-35.43853114736024
689.9203552112949,8.942618223447367,0.0,10000.0,657.1962359406969,-36.655708721025306
698.8629734347422,8.97390998237553,0.0,10000.0,666.0559366468657,-37.8706671925149
707.8368834171177,9.004577840797346,0.0,10000.0,674.947573017639,-39.08304626760667
716.8414612579151,9.034622402942546,0.0,10000.0,683.8705589789788,-40.2924856520784
725.8760836608576,9.064044293013579,0.0,10000.0,692.8243084568463,-41.49862505170785
734.9401279538712,9.09284415528086,0.0,10000.0,701.8082353772035,-42.70110417227269
744.0329721091521,9.121022654200878,0.0,10000.0,710.8217536660118,-43.899562719550545
753.1539947633529,9.148580474546186,0.0,9924.22299758067,719.8642772492336,-45.093640399319455
762.3025752378991,9.175518321563656,0.0,9688.951645855293,728.9352200528297,-46.28297691735669
771.4780935594628,9.201836921134642,0.0,9465.522763589373,738.0339960027628,-47.467211979440364
780.6799304805974,9.227537019969885,0.0,9252.925135806834,747.1600190249939,-48.645985291348026
789.9074675005672,9.252619385805035,0.0,9050.258716138582,756.3127030454855,-49.81893655885749
799.1600868863723,9.27708480762642,0.0,8856.719864162027,765.4914619901988,-50.9857054877464
808.4371716939987,9.300934095906909,0.0,8671.58887364932,774.6957097850952,-52.1459317837925
817.7381057899056,9.32416808285677,0.0,8494.21938809364,783.9248603561373,-53.29925515277354
827.0622738727624,9.34678762269986,0.0,8324.029377148714,793.178327629286,-54.445315300467215
836.4090614954622,9.368793591955717,0.0,8160.493413544168,802.4555255305036,-55.58375193265134
845.777855087418,9.390186889750098,0.0,8003.136035686782,811.7558679857511,-56.71420475510349
855.1680419771681,9.410968438129004,0.0,7851.526021957021,821.0787689209915,-57.83631347360156
864.579010415297,9.431139182406614,0.0,7705.271434973567,830.423642262185,-58.9497177939231
874.0101495977036,9.45070009151061,0.0,7564.015316091688,839.7899019352949,-60.054057421846
883.4608496892142,9.469652158363722,0.0,7427.431934002604,849.1769618662819,-61.14897206314782
892.930501847578,9.487996400269882,0.0,7295.223504784429,858.5842359811078,-62.234101423606454
902.4184982478479,9.505733859321703,0.0,7167.117317353943,868.0111382057347,-63.309085208999555
911.9242321071696,9.522865602829224,0.0,7042.863204916382,877.4570824661239,-64.37356312510478
921.4470977099988,9.539392723760958,0.0,6922.231316026244,886.9214826882373,-65.42717487770001
930.9864904337599,9.55531634120755,0.0,6805.010145478083,896.4037527980369,-66.46956017256281
940.5418067749674,9.57063760086131,0.0,6691.004787506759,905.9033067214843,-67.500358715471
950.1124443758288,9.585357675518315,0.0,6580.035385720552,915.419558384541,-68.5192102122023
959.6978020513471,9.599477765594232,0.0,6471.935752570194,924.951921713169,-69.52575436853442
969.2972798169413,9.612999099665116,0.0,6366.552137370408,934.4998106333298,-70.51963089024501
978.9102789166064,9.625922935024727,0.0,6263.7421243960825,944.0626390709854,-71.50047948311197
988.5362018516312,9.638250558263305,0.0,6163.373646510526,953.6398209520974,-72.46793985291293
998.1744524098945,9.649983285868448,0.0,6065.324098424564,963.2307702026272,-73.42165170542557
1007.8244356957629,9.66112246484363,0.0,5969.479539727273,972.8349007485372,-74.36125474642765
1017.4855581606065,9.671669473352459,0.0,5875.733976263878,982.4516265157887,-75.28638868169693
1027.1572276339589,9.681625721382835,0.0,5783.988711786834,992.0803614303434,-76.19669321701105
1036.8388533553418,9.690992651435447,0.0,5694.15176081752,1001.7205194181628,-77.09180805814785
1046.5298460067772,9.69977173922979,0.0,5606.137317718673,1011.3715144052097,-77.97137291088507
1056.229617746007,9.70796449444504,0.0,5519.865274161137,1021.0327603174449,-78.83502748100027
1065.9375822404522,9.715572461476087,0.0,5435.260780661644,1030.7036710808297,-79.68241147427132
1075.6531547019283,9.722597220213943,0.0,5352.2538482789705,1040.3836606213272,-80.51316459647586
1085.3757519221422,9.729040386861202,0.0,5270.778984195493,1050.072142864898,-81.32692655339171
1095.1047923090034,9.734903614764228,0.0,5190.774860474402,1059.7685317375042,-82.12333705079651
1104.8396959237677,9.740188595277893,0.0,5112.184010226972,1069.4722411651073,-82.90203579446796
1114.5798845190457,9.744897058651697,0.0,5034.952549875136,1079.1826850736702,-83.66266249018398
1124.3247815776974,9.749030774958902,0.0,4959.029924825394,1088.8992773891528,-84.40485684372206
1134.0738123526564,9.752591555033213,0.0,4884.368675535348,1098.6214320375184,-85.12825856086012
1143.8264039076896,9.755581251455578,0.0,4810.924223106683,1108.3485629447282,-85.83250734737577
1153.5819851591452,9.758001759562552,0.0,4738.654671626925,1118.0800840367433,-86.5172429090467
1163.3399869187078,9.7598550184866,0.0,4667.520626308865,1127.8154092395257,-87.1821049516507
1173.0998419371945,9.761143012229192,0.0,4597.485025781795,1137.553952479038,-87.82673318096558
1182.8609849494237,9.761867770772705,0.0,4528.512987365993,1147.295127681241,-88.45076730276888
1192.6228527201963,9.762031371221742,0.0,4460.571663736818,1157.0383487720965,-89.05384702283843
1202.3848840914181,9.761635938980271,0.0,4393.630110800541,1166.7830296775667,-89.63561204695198
1212.1465200303985,9.760683648969206,0.0,4327.6591650459795,1176.5285843236131,-90.1957020808872
1221.9072036793677,9.759176726879321,0.0,4262.631329822632,1186.2744266361974,-90.7337568304219
1231.666380406247,9.757117450463488,0.0,4198.520670103326,1196.0199705412813,-91.2494160013337
1241.4234978567106,9.754508150868574,0.0,4135.3027144042135,1205.7646299648268,-91.74231929940036
1251.1780060075791,9.751351214010556,0.0,4072.9543637840793,1215.5078188327955,-92.21210643039969
1260.9293572215897,9.74764908199091,0.0,4011.453807234092,1225.248951071149,-92.65841710010932
1270.6770063035806,9.74340425455596,0.0,3950.7804427592246,1234.9874406058489,-93.08089101430693
1280.4204105581366,9.738619290606458,0.0,3890.9148037112573,1244.7227013628565,-93.47916787877037
1290.159029848743,9.733296809741473,0.0,3831.838490481405,1254.454147268135,-93.85288739927732
1299.8923266584845,9.727439493869593,0.0,3773.534106208935,1264.181192247645,-94.20168928160548
1309.619766152354,9.721050088849756,0.0,3715.98519705125,1273.9032502273485,-94.52521323153263
1319.3408162412038,9.714131406197357,0.0,3659.1761962327705,1283.619735133207,-94.82309895483645
1329.0549476474011,9.706686324833491,0.0,3603.0923716773414,1293.330060891183,-95.09498615729463
1338.7616339722347,9.698717792894792,0.0,3547.719776839732,1303.0336414272374,-95.34051454468502
1348.4603517651294,9.690228829596954,0.0,3493.0452049544056,1312.7298906673318,-95.55932382278523
1358.1505805947263,9.6812225271494,0.0,3439.0561457150725,1322.418222537429,-95.75105369737302
1367.8318031218757,9.671702052741994,0.0,3385.7407449487273,1332.0980509634899,-95.91534387422605
1377.5035051746177,9.661670650580065,0.0,3333.0877664620193,1341.7687898714762,-96.0518340591222
1387.1651758251978,9.65113164398799,0.0,3281.086556464037,1351.42985318735,-96.16016395783916
1396.8163074691859,9.640088437577027,0.0,3229.727009908693,1361.080654837073,-96.23997327615457
1406.456395906763,9.62854451948004,0.0,3178.9995388363277,1370.7206087466066,-96.29090171984619
1416.084940426243,9.616503463649769,0.0,3128.895042674536,1380.349128841913,-96.31258899469172
1425.7014438898927,9.603968932234547,0.0,3079.4048800970995,1389.9656290489536,-96.30467480646898
1435.3054128221272,9.59094467802323,0.0,3030.520842751669,1399.5695232936898,-96.2667988609555
1444.8963575001505,9.577434546959635,0.0,2982.235130006884,1409.1602255020844,-96.19860086392931
1454.4737920471102,9.56344248074588,0.0,2934.5403258163597,1418.7371496000978,-96.09972052116784
1464.037234527856,9.548972519508917,0.0,2887.429376075315,1428.299709513693,-95.969797538449
1473.586207047365,9.534028804564652,0.0,2840.895567924719,1437.8473191688304,-95.80847162155044
1483.1202358519297,9.518615581248623,0.0,2794.932509711095,1447.379392491473,-95.6153824762499
1492.6388514331784,9.502737201847054,0.0,2749.53411226832,1456.895343407582,-95.39016980832518
1502.1415886350255,9.486398128607473,0.0,2704.6945711838007,1466.3945858431189,-95.13247332355387
1511.627986763633,9.469602936839475,0.0,2660.4083498904242,1475.8765337240459,-94.84193272771371
1521.0975897004726,9.452356318116191,0.0,2616.6701638038653,1485.340600976324,-94.51818772658251
1530.5499460185888,9.434663083556195,0.0,2573.474965162357,1494.786201525916,-94.16087802593806
1539.984609102145,9.416528167223952,0.0,2530.817928839683,1504.2127492987825,-93.76964333155794
1549.401137269369,9.397956629606796,0.0,2488.6944386452,1513.619658220886,-93.34412334921984
1558.7990938989758,9.378953661215718,0.0,2447.100074497766,1523.006342218188,-92.88395778470168
1568.1780475601915,9.359524586275057,0.0,2406.030600295969,1532.3722152166504,-92.388786343781
1577.5375721464666,9.339674866531993,0.0,2365.4819522047665,1541.7166911422346,-91.85824873223568
1586.8772470129986,9.319410105167211,0.0,2325.450227768611,1551.0391839209026,-91.29198465584328
1596.1966571181658,9.298736050823718,0.0,2285.9316753924268,1560.339107478616,-90.68963382038159
1605.4953931689895,9.277658601749375,0.0,2246.9226844309937,1569.6158757413361,-90.05083593162846
1614.773051770739,9.256183810053027,0.0,2208.419775788734,1578.8689026350257,-89.37523069536155
1624.029235580792,9.234317886089405,0.0,2170.4195929688567,1588.0976020856456,-88.66245781735847
1633.2635534668814,9.212067202955858,0.0,2132.9188934939607,1597.301388019158,-87.91215700339706
1642.4756206698373,9.189438301121656,0.0,2095.9145408959266,1606.4796743615243,-87.12396795925503
1651.665058970959,9.166437893178525,0.0,2059.4034969830996,1615.6318750387068,-86.29753039071005
1660.8314968641375,9.143072868723985,0.0,2023.382814541193,1624.7574039766666,-85.43248400353988
1669.9745697328615,9.119350299374656,0.0,1987.8496303946579,1633.8556751013653,-84.52846850352228
1679.0939200322362,9.095277443904113,0.0,1952.8011587615474,1642.9261023387658,-83.58512359643495
1688.1891974761402,9.070861753533185,0.0,1918.2346850819022,1651.9680996148281,-82.60208898805561
1697.2600592296733,9.0461108773312,0.0,1884.147559916181,1660.9810808555158,-81.579004384162
1706.3061701070044,9.021032667780046,0.0,1850.5371934177535,1669.9644599867888,-80.51550949053185
1715.3272027747844,8.995635186450096,0.0,1817.4010498396149,1678.9176509346107,-79.41124401294286
1724.3228379612344,8.969926709842325,0.0,1784.7366425571713,1687.8400676249412,-78.26584765717277
1733.2927646710768,8.943915735339404,0.0,1752.54152907536,1696.731123983744,-77.07896012899928
1742.2366804064163,8.917610987326487,0.0,1720.813306599189,1705.5902339369793,-75.85022113420015
1751.1542913937428,8.891021423422899,0.0,1689.5496075352594,1714.41681141061,-74.5792703785531
1760.0453128171657,8.864156240877271,0.0,1658.7480955194494,1723.2102703305966,-73.2657475678358
1768.909469058043,8.83702488307567,0.0,1628.406461352228,1731.9700246229022,-71.90929240782614
1777.7464939411186,8.809637046208305,0.0,1598.5224195010428,1740.6954882134874,-70.50954460430171
1786.556130987327,8.782002686049552,0.0,1569.093704482169,1749.3860750283147,-69.06614386304022
1795.3381336733764,8.754132024883258,0.0,1540.118067657865,1758.0411989933455,-67.57872988981947
1804.0922656982598,8.726035558546727,0.0,1511.5932741447655,1766.660274034541,-66.04694239041714
1812.8183012568065,8.697724063602832,0.0,1483.5170999202612,1775.2427140778632,-64.470421070611
1821.5160253204094,8.66920860461775,0.0,1455.887329089107,1783.7879330492756,-62.84880563617858
1830.1852339250272,8.640500541577124,0.0,1428.7017514133706,1792.295344874737,-61.18173579289794
1838.8257344666042,8.611611537374825,0.0,1401.958159865808,1800.7643634802112,-59.46885124654668
1847.437346003979,8.58255356542264,0.0,1375.6543485421535,1809.1944027916593,-57.709791702902294
1856.0198995694016,8.553338917341824,0.0,1349.7881105238066,1817.5848767350426,-55.904196867742826
1864.5732384867433,8.52398021072798,0.0,1324.3572360998082,1825.9351992363236,-54.051706446845884
1873.0972186974714,8.49449039699234,0.0,1299.3595110255014,1834.2447842214635,-52.15196014598919
1881.5917090944638,8.464882769248511,0.0,1274.792714961033,1842.5130456164247,-50.20459767095036
1890.0565918637124,8.435170970250214,0.0,1250.6546200974653,1850.7393973471678,-48.20925872750729
1898.4917628339626,8.40536900034241,0.0,1226.9429898821993,1858.9232533396553,-46.16558302143767
1906.8971318343051,8.375491225426163,0.0,1203.6555779250398,1867.0640275198493,-44.073210258519225
1915.2726230597314,8.345552384914994,0.0,1180.7901270859884,1875.1611338137106,-41.93178014452948
1923.6181754446463,8.31556759965132,0.0,1158.3443685936766,1883.2139861472012,-39.74093238524645
1931.9337430442977,8.285552379769161,0.0,1136.3160214206835,1891.2219984462836,-37.50030668644783
1940.2192954240668,8.255522632483386,0.0,1114.7027918165556,1899.1845846369183,-35.20954275391105
1948.4748180565502,8.225494669758735,0.0,1093.5023728151598,1907.1011586450682,-32.86828029341419
1956.700312726309,8.195485215853072,0.0,1072.7124441082337,1914.9711343966942,-30.476159010734847
1964.895797942162,8.165511414685211,0.0,1052.3306719152613,1922.793925817758,-28.032818611650697
1973.0613093568472,8.135590836994515,0.0,1032.3547089981473,1930.5689468342225,-25.537898801939434
1981.1969001938417,8.10574148727561,0.0,1012.7821949451582,1938.2956113720475,-22.991039287378896
1989.3026416811172,8.075981810409889,0.0,993.6107564013618,1945.9733333571962,-20.39187977374678
1997.3786234915272,8.046330697989,0.0,974.8380076395141,1953.6015267156308,-17.740059966820667
2005.4249541895163,8.016807494270202,0.0,956.4615511355644,1961.1796053733115,-15.035219572378622
2013.4417616837864,7.987432001700725,0.0,938.4789783476621,1968.7069832562008,-12.276998296198116
2021.429193685487,7.958224485989099,0.0,920.8878706612902,1976.18307429026,-9.465035844056843
2029.3874181714762,7.929205680639498,0.0,903.6858003849759,1983.6072924014518,-6.598971921732556
2037.3166238521158,7.9003967909205866,0.0,886.8703320385067,1990.9790515157365,-3.678446235003207
2045.2170206430364,7.871853670822849,0.0,871.4291508906498,1998.2977655590769,-0.7030984896462655
2053.0888743138594,7.8438718892132115,0.0,864.385007659392,2005.5629111339392,2.327370119480918
2060.9327462030724,7.816585903957933,0.0,861.5363685818882,2012.7744815753265,5.412751454632007
2068.74933210703,7.789989248146425,0.0,858.9504714274049,2019.9327245533777,8.552587861378997
2076.5393213551765,7.764074305283354,0.0,856.59758738562,2027.0378895142412,11.746419942931627
2084.30339566046,7.738833281280572,0.0,854.475687825795,2034.0902259040654,14.993788302499555
2092.0422289417406,7.714258208322453,0.0,852.5828152598643,2041.0899831689987,18.294233543291863
2099.756487150063,7.690340948953794,0.0,850.9170825989122,2048.0374107551897,21.64729626851826
2107.446828099017,7.667073200387681,0.0,849.4766723214997,2054.9327581087864,25.052517081388263
2115.1139012994045,7.644446499012439,0.0,848.2598356924942,2061.776274675938,28.50943658511164
2122.7583477984167,7.622452225108131,0.0,847.2648919583664,2068.568209902792,32.01759538289745
2130.380800023525,7.601081607738344,0.0,846.4902275441455,2075.3088132354974,35.57653407795525
2137.981881631263,7.580325729820181,0.0,845.9342952283383,2081.998334120203,39.185793273494994
2145.5622073610834,7.560175533370132,0.0,845.5956133617474,2088.6370220030553,42.8449135727255
2153.1223828944535,7.540621824881354,0.0,845.4727649926167,2095.225126330205,46.553435578856714
2160.663004719335,7.521655280868849,0.0,845.5643971684485,2101.7628965477984,50.310899895098004
2168.1846600002036,7.503266453513402,0.0,845.8692199732478,2108.2505821019863,54.11684712465908
2175.687926453717,7.485445776450563,0.0,846.3860058859799,2114.6884324389157,57.970817870749116
2183.1733722301674,7.468183570641261,0.0,847.1135888778325,2121.0766970047353,61.872352736577675
2190.641555800809,7.451470050345553,0.0,848.0508637021545,2127.4156252455928,65.82099232535444
2198.0930258511544,7.435295329162794,0.0,849.1967850440908,2133.705466607638,69.816277240289
2205.528321180317,7.419649426151868,0.0,850.5503668548632,2139.9464705370174,73.85774808459053
2212.947970606469,7.4045222719832795,0.0,852.1106815081669,2146.1388864798814,77.94494546146859
2220.3524928784523,7.389903715146144,0.0,853.8768591557406,2152.2829638823778,82.07740997413293
2227.742396593598,7.375783528174662,0.0,855.8480870098149,2158.378952190654,86.25468222579282
2235.1181801217726,7.362151413883525,0.0,858.023608567654,2164.42710085086,90.47630281965777
2242.480331535656,7.348997011615801,0.0,860.4027230988745,2170.427659309142,94.74181235893724
